"image_filename","0","1","2","3","4","5","6","7","8","9"
"cargo_ship_s_000200.png",0,0,0,0,0,0,0,0,51,0
"cargo_ship_s_000252.png",0,0,0,0,0,0,0,0,50,0
"cargo_ship_s_000354.png",0,0,0,0,0,0,0,0,51,1
"cargo_ship_s_000419.png",0,0,0,0,0,0,0,0,49,2
"cargo_ship_s_000567.png",0,0,1,0,0,0,0,0,53,0
"cargo_ship_s_000617.png",0,0,0,0,0,0,0,0,51,0
"cargo_ship_s_000621.png",5,0,0,0,0,0,0,0,45,0
"cargo_ship_s_000660.png",0,0,0,1,0,0,0,0,51,1
"cargo_ship_s_000712.png",2,1,0,0,0,0,1,0,48,0
"cargo_ship_s_000801.png",2,0,0,1,0,0,0,0,46,1
"cargo_ship_s_000803.png",2,0,0,0,0,0,1,0,48,0
"cargo_ship_s_000821.png",1,0,0,0,0,0,0,0,50,0
"cargo_ship_s_000874.png",0,1,0,0,0,0,0,0,50,1
"cargo_ship_s_000882.png",1,0,0,0,0,0,0,0,50,0
"cargo_ship_s_000905.png",0,0,1,1,0,0,0,0,52,0
"cargo_ship_s_001000.png",0,0,0,0,0,0,0,0,53,0
"cargo_ship_s_001066.png",0,0,0,0,0,0,0,0,44,6
"cargo_ship_s_001187.png",0,0,0,0,0,0,1,0,49,0
"cargo_ship_s_001229.png",0,0,0,0,0,0,0,0,51,0
"cargo_ship_s_001250.png",0,1,0,0,0,0,0,0,52,0
"cargo_ship_s_001307.png",0,0,0,0,0,0,0,0,50,1
"cargo_ship_s_001338.png",0,0,0,0,0,0,0,0,51,0
"cargo_ship_s_001391.png",1,0,0,0,0,0,0,0,50,0
"cargo_ship_s_001552.png",2,0,0,0,0,0,0,0,50,1
"cargo_ship_s_001556.png",1,0,0,0,0,1,0,0,49,0
"cargo_ship_s_001598.png",0,0,0,0,1,0,0,0,50,0
"cargo_ship_s_001724.png",0,0,0,0,0,0,0,0,50,0
"cargo_ship_s_001825.png",1,0,0,0,0,0,0,0,52,0
"cargo_ship_s_001828.png",0,0,0,0,0,0,0,0,50,0
"cargo_ship_s_001858.png",1,0,0,0,0,0,0,0,49,0
"cargo_ship_s_001865.png",0,0,0,0,1,0,0,0,50,0
"cargo_ship_s_001907.png",0,0,0,0,0,0,0,0,51,0
"cargo_ship_s_001927.png",0,0,0,0,0,0,0,0,51,0
"cargo_ship_s_001943.png",0,0,0,0,0,0,0,0,51,0
"cargo_ship_s_001965.png",1,1,0,0,0,0,0,1,47,0
"cargo_ship_s_002053.png",0,2,0,0,0,0,0,1,48,0
"cargo_ship_s_002341.png",0,0,0,0,0,0,0,0,52,0
"cargo_ship_s_002374.png",1,0,0,0,0,0,0,0,49,0
"cargo_ship_s_002390.png",0,0,0,0,0,0,0,0,57,1
"cargo_vessel_s_000007.png",0,0,0,0,0,0,0,0,53,0
"cargo_vessel_s_000050.png",0,0,0,0,0,0,0,1,49,2
"cargo_vessel_s_000092.png",1,0,0,0,0,0,0,0,54,0
"cargo_vessel_s_000110.png",1,0,0,0,0,0,0,0,51,0
"cargo_vessel_s_000112.png",0,0,0,0,0,0,0,0,50,0
"cargo_vessel_s_000188.png",1,0,0,1,0,0,0,0,51,0
"cargo_vessel_s_000203.png",0,0,0,0,0,0,0,0,54,0
"cargo_vessel_s_000221.png",0,0,1,0,0,0,0,0,49,0
"cargo_vessel_s_000267.png",0,0,0,0,0,0,0,0,50,0
"cargo_vessel_s_000396.png",0,0,0,0,0,0,0,0,50,0
"cargo_vessel_s_000400.png",0,0,0,1,0,0,0,0,49,0
"cargo_vessel_s_000662.png",0,1,0,0,0,0,0,0,47,3
"cargo_vessel_s_000663.png",0,0,0,0,0,0,0,0,51,0
"cargo_vessel_s_000749.png",0,0,0,0,0,0,0,0,52,0
"cargo_vessel_s_000751.png",0,1,0,0,1,0,0,0,50,0
"cargo_vessel_s_000845.png",0,0,0,0,0,0,0,0,50,0
"cargo_vessel_s_000859.png",0,1,0,0,0,0,0,0,48,1
"cargo_vessel_s_000860.png",0,0,0,0,0,0,1,0,50,0
"cargo_vessel_s_001069.png",1,0,0,0,0,0,0,0,50,0
"cargo_vessel_s_001386.png",0,0,1,0,0,0,0,0,51,0
"cargo_vessel_s_001429.png",0,1,0,0,0,0,0,0,49,0
"cargo_vessel_s_001434.png",0,0,0,0,0,0,0,0,52,0
"cargo_vessel_s_001451.png",1,1,0,1,0,0,0,0,47,0
"cargo_vessel_s_001474.png",1,0,0,0,0,0,0,0,51,0
"cargo_vessel_s_001520.png",0,0,0,0,0,0,0,0,48,6
"cargo_vessel_s_001548.png",1,0,0,1,0,0,0,0,49,0
"cargo_vessel_s_001611.png",0,0,0,0,0,0,0,0,52,0
"cargo_vessel_s_001617.png",0,0,1,0,0,0,0,0,51,0
"cargo_vessel_s_001660.png",0,0,0,0,0,0,0,0,50,0
"cargo_vessel_s_001701.png",0,0,0,0,0,0,0,0,53,0
"cargo_vessel_s_001708.png",1,0,0,0,0,0,0,0,52,0
"cargo_vessel_s_001709.png",0,0,0,0,0,0,0,0,52,0
"cargo_vessel_s_001720.png",0,0,0,1,0,0,0,0,51,0
"cargo_vessel_s_001797.png",1,0,0,0,0,0,0,1,50,0
"cargo_vessel_s_001854.png",0,0,0,0,0,0,0,0,52,0
"cargo_vessel_s_001909.png",0,0,0,0,0,0,0,0,51,0
"cargo_vessel_s_001977.png",0,0,0,0,0,0,0,0,51,0
"cargo_vessel_s_002131.png",0,0,0,0,0,0,0,0,50,0
"cargo_vessel_s_002141.png",1,0,0,0,0,0,0,0,50,0
"cargo_vessel_s_002142.png",0,0,0,0,0,0,1,0,48,1
"cargo_vessel_s_002217.png",0,0,0,0,1,0,0,1,49,0
"cargo_vessel_s_002252.png",0,2,0,0,1,0,1,0,48,0
"caribou_s_000059.png",0,0,0,0,51,0,0,0,0,0
"caribou_s_000402.png",0,0,0,0,50,0,0,0,0,0
"caribou_s_000462.png",0,0,0,0,50,1,0,2,0,0
"caribou_s_000536.png",0,0,2,0,45,1,0,1,0,2
"caribou_s_001134.png",0,0,0,1,49,1,0,0,0,0
"caribou_s_001258.png",0,0,0,0,48,0,1,0,0,1
"caribou_s_001318.png",0,0,0,0,51,0,0,0,0,0
"caribou_s_001356.png",0,0,1,0,51,0,0,0,0,0
"caribou_s_001397.png",0,0,0,0,51,0,0,1,0,0
"caribou_s_001785.png",0,0,0,0,50,0,1,1,0,0
"caribou_s_001852.png",0,0,0,0,50,0,0,3,0,0
"caribou_s_002186.png",0,0,0,0,51,0,0,0,0,0
"carinate_s_000166.png",0,0,50,1,0,0,1,0,0,0
"cascades_frog_s_000016.png",0,0,0,0,0,0,52,0,0,0
"cascades_frog_s_000049.png",0,0,0,0,0,0,52,0,0,0
"cascades_frog_s_000050.png",0,0,0,0,0,0,50,0,0,0
"cascades_frog_s_000121.png",0,0,0,0,0,1,52,0,0,0
"cascades_frog_s_000173.png",0,0,2,0,0,3,45,1,0,0
"cascades_frog_s_000176.png",0,0,0,0,0,0,51,0,0,0
"cassowary_s_000003.png",0,0,54,0,0,0,0,0,0,0
"cassowary_s_000019.png",0,0,51,0,0,0,0,0,0,0
"cassowary_s_000027.png",0,1,49,2,0,0,0,0,0,0
"cassowary_s_000028.png",0,0,48,1,0,2,1,0,0,0
"cassowary_s_000064.png",0,0,50,0,0,0,0,0,0,0
"cassowary_s_000066.png",0,0,51,0,0,0,0,0,0,0
"cassowary_s_000110.png",0,0,48,0,1,0,0,1,0,0
"cassowary_s_000114.png",0,0,46,0,1,0,3,0,0,0
"cassowary_s_000117.png",0,0,50,0,0,0,0,0,0,0
"cassowary_s_000164.png",0,0,38,1,4,6,1,0,0,0
"cassowary_s_000176.png",0,0,44,2,0,0,3,2,0,0
"cassowary_s_000238.png",1,0,48,0,2,0,0,0,0,0
"cassowary_s_000247.png",0,3,41,5,0,0,0,1,0,0
"cassowary_s_000292.png",0,2,40,0,0,1,1,4,1,1
"cassowary_s_000298.png",0,0,43,1,0,6,0,1,0,0
"cassowary_s_000300.png",0,0,34,0,4,5,2,5,0,0
"cassowary_s_000347.png",1,0,45,3,0,1,2,0,0,0
"cassowary_s_000353.png",0,0,51,0,1,0,0,1,0,0
"cassowary_s_000356.png",0,0,44,1,0,0,5,0,0,1
"cassowary_s_000401.png",1,1,29,5,2,4,3,5,1,1
"cassowary_s_000421.png",1,0,49,0,0,0,0,0,0,0
"cassowary_s_000463.png",0,0,50,0,0,0,0,0,0,0
"cassowary_s_000540.png",1,0,48,1,0,0,0,0,1,0
"cassowary_s_000552.png",0,0,49,1,0,0,0,0,0,0
"cassowary_s_000558.png",0,0,50,0,0,1,0,0,0,0
"cassowary_s_000581.png",0,0,45,0,1,1,3,0,0,0
"cassowary_s_000592.png",0,0,47,2,2,1,5,2,0,0
"cassowary_s_000597.png",1,1,34,2,5,1,0,0,7,0
"cassowary_s_000602.png",0,0,48,0,0,2,1,0,0,0
"cassowary_s_000612.png",0,0,37,3,3,1,4,2,0,0
"cassowary_s_000653.png",0,0,48,0,0,1,2,0,0,0
"cassowary_s_000679.png",0,0,43,4,0,3,0,0,0,0
"cassowary_s_000699.png",0,0,51,0,0,0,0,0,0,0
"cassowary_s_000788.png",0,0,51,0,2,1,0,0,0,0
"cassowary_s_000800.png",0,0,46,1,0,4,0,0,0,0
"cassowary_s_000879.png",0,0,49,1,1,1,0,0,0,0
"cassowary_s_000881.png",1,0,40,6,1,2,3,0,0,0
"cassowary_s_000902.png",0,0,38,3,7,2,1,1,0,0
"cassowary_s_000940.png",0,0,39,0,3,0,1,6,1,0
"cassowary_s_000957.png",0,0,48,0,0,1,1,1,0,0
"cassowary_s_000987.png",0,0,53,0,0,0,0,0,0,0
"cassowary_s_001047.png",0,0,49,0,1,1,0,0,0,0
"cassowary_s_001049.png",0,0,44,4,1,0,0,2,0,0
"cassowary_s_001050.png",0,0,51,0,0,1,0,0,0,0
"cassowary_s_001106.png",0,0,41,5,1,3,1,0,0,0
"cassowary_s_001108.png",0,1,26,3,2,5,6,0,8,2
"cassowary_s_001152.png",1,0,51,0,0,0,0,0,0,0
"cassowary_s_001156.png",0,1,50,0,0,0,0,1,0,0
"cassowary_s_001182.png",0,3,44,0,0,0,0,3,0,1
"cassowary_s_001226.png",0,0,52,0,0,0,0,0,0,0
"cassowary_s_001305.png",0,0,51,0,0,0,1,0,0,0
"cassowary_s_001334.png",0,1,46,0,0,3,1,0,0,0
"cassowary_s_001355.png",0,0,37,7,1,6,0,1,0,0
"cassowary_s_001383.png",1,1,50,1,1,4,0,0,1,0
"cassowary_s_001443.png",0,0,49,1,1,1,1,0,0,0
"cassowary_s_001456.png",0,0,55,1,3,0,0,1,0,0
"cassowary_s_001470.png",0,0,24,10,3,8,3,1,1,0
"cassowary_s_001498.png",0,0,47,1,1,1,2,0,0,0
"cassowary_s_001503.png",0,0,46,0,3,0,1,0,0,0
"cassowary_s_001528.png",0,0,52,0,0,0,0,0,0,0
"cassowary_s_001530.png",0,1,45,2,1,1,0,0,0,1
"cassowary_s_001568.png",0,0,50,0,0,0,0,1,0,0
"cassowary_s_001569.png",0,0,48,0,0,0,0,2,0,0
"cassowary_s_001664.png",0,0,44,6,1,1,0,1,0,0
"cassowary_s_001669.png",0,0,48,0,0,0,0,3,0,0
"cassowary_s_001675.png",2,3,31,2,3,1,1,2,1,4
"cassowary_s_001736.png",0,0,49,0,1,0,0,0,1,0
"cassowary_s_001776.png",1,0,36,12,0,1,0,0,0,0
"cassowary_s_001822.png",1,0,49,0,0,0,0,1,0,0
"cassowary_s_001893.png",0,0,46,1,2,0,1,0,1,0
"cassowary_s_001953.png",1,0,46,0,4,0,1,0,0,0
"cassowary_s_001999.png",0,0,36,1,1,1,12,0,0,0
"cassowary_s_002002.png",0,0,51,0,0,0,0,0,0,0
"cassowary_s_002156.png",0,0,50,0,0,0,0,0,0,0
"cassowary_s_002166.png",0,0,50,0,0,0,0,3,0,0
"cassowary_s_002280.png",0,0,49,7,0,0,1,0,0,0
"cassowary_s_002287.png",0,0,46,2,0,3,0,0,0,0
"cassowary_s_002289.png",0,1,48,0,0,0,0,0,1,0
"cassowary_s_002303.png",0,0,27,3,16,0,0,5,0,0
"cassowary_s_002362.png",0,0,47,0,0,2,1,0,0,0
"cassowary_s_002371.png",0,0,49,0,0,0,1,0,0,0
"cassowary_s_002405.png",0,0,51,0,1,0,0,0,0,0
"cassowary_s_002434.png",0,0,33,1,0,1,14,0,1,0
"cassowary_s_002438.png",0,0,52,0,0,0,0,0,0,0
"cassowary_s_002447.png",0,0,25,0,6,2,3,15,1,0
"cat_s_000005.png",0,0,10,2,35,1,0,2,0,0
"cat_s_000019.png",0,0,0,58,0,0,0,0,0,0
"cat_s_000050.png",0,0,0,49,0,1,0,0,0,0
"cat_s_000078.png",0,0,0,48,0,1,1,0,0,0
"cat_s_000083.png",0,0,0,50,0,0,0,0,0,0
"cat_s_000105.png",0,0,0,51,0,1,0,0,0,0
"cat_s_000129.png",0,0,0,52,0,0,0,0,0,0
"cat_s_000138.png",0,0,0,52,0,1,0,0,0,0
"cat_s_000144.png",0,0,0,51,0,0,2,0,0,0
"cat_s_000171.png",0,0,0,53,0,0,0,0,0,0
"cat_s_000225.png",0,0,0,52,0,0,0,0,0,0
"cat_s_000277.png",0,0,0,53,0,0,0,0,0,0
"cat_s_000279.png",0,0,0,48,2,0,0,0,0,0
"cat_s_000281.png",0,0,0,52,0,0,0,0,0,0
"cat_s_000333.png",0,0,0,48,0,3,0,0,0,0
"cat_s_000343.png",0,0,0,50,0,0,0,0,0,0
"cat_s_000344.png",0,0,0,51,0,1,0,0,0,0
"cat_s_000346.png",0,0,0,52,0,1,0,0,0,0
"cat_s_000347.png",0,0,0,51,0,0,0,0,0,0
"cat_s_000377.png",0,0,0,50,0,0,0,0,0,0
"cat_s_000433.png",0,0,0,52,0,0,0,0,0,0
"cat_s_000448.png",0,0,1,35,0,12,2,0,0,0
"cat_s_000455.png",0,0,0,49,0,2,0,0,0,0
"cat_s_000481.png",0,0,0,39,0,11,0,0,0,0
"cat_s_000526.png",0,0,0,49,1,0,0,0,0,0
"cat_s_000527.png",2,0,1,44,0,1,1,0,2,0
"cat_s_000532.png",0,0,0,59,0,0,0,0,0,0
"cat_s_000543.png",0,0,1,47,0,1,0,1,0,0
"cat_s_000570.png",0,0,0,42,1,6,1,0,1,0
"cat_s_000579.png",0,0,0,50,0,0,0,0,0,0
"cat_s_000643.png",0,0,0,49,0,0,0,1,0,0
"cat_s_000674.png",0,0,2,42,0,3,4,0,0,0
"cat_s_000677.png",0,0,0,51,0,1,0,0,0,0
"cat_s_000680.png",0,0,0,51,0,0,0,0,0,0
"cat_s_000694.png",0,0,0,49,0,2,0,0,0,0
"cat_s_000700.png",3,0,1,47,0,1,0,0,1,0
"cat_s_000740.png",0,0,0,53,0,0,0,0,0,0
"cat_s_000741.png",0,1,0,45,0,2,2,0,0,0
"cat_s_000744.png",0,0,0,54,0,0,0,0,0,0
"cat_s_000773.png",0,0,1,22,0,27,0,0,0,0
"cat_s_000830.png",0,0,0,50,0,0,0,0,0,0
"cat_s_000839.png",0,0,0,50,0,1,0,0,0,0
"cat_s_000908.png",0,0,0,48,0,0,2,0,0,0
"cat_s_000911.png",0,0,0,50,0,0,0,0,0,0
"cat_s_000924.png",0,0,0,60,0,0,0,0,0,0
"cat_s_000925.png",0,0,0,51,0,0,0,0,0,0
"cat_s_000932.png",0,0,0,52,0,0,0,0,0,0
"cat_s_000990.png",0,0,0,46,0,5,0,0,0,0
"cat_s_000992.png",0,0,0,47,0,0,0,3,0,0
"cat_s_000997.png",0,0,0,48,2,0,0,0,0,0
"cat_s_001023.png",0,1,0,49,0,1,0,0,0,0
"cat_s_001029.png",0,0,2,48,0,0,0,0,0,0
"cat_s_001031.png",0,0,0,44,1,4,1,0,0,0
"cat_s_001054.png",0,0,0,49,0,1,0,0,0,0
"cat_s_001071.png",0,0,2,35,1,11,3,0,0,0
"cat_s_001117.png",0,0,0,50,0,1,0,0,0,0
"cat_s_001148.png",0,0,0,49,0,2,0,0,0,0
"cat_s_001231.png",0,0,0,51,0,0,0,0,0,0
"cat_s_001333.png",0,0,3,32,1,11,3,0,0,1
"cat_s_001349.png",0,0,0,50,0,0,0,0,0,1
"cat_s_001386.png",0,0,0,34,0,19,0,0,0,0
"cat_s_001413.png",0,0,0,53,0,0,0,0,0,0
"cat_s_001456.png",0,0,0,51,0,0,0,0,0,0
"cat_s_001457.png",0,0,0,50,1,0,2,0,0,0
"cat_s_001465.png",0,0,0,42,1,8,0,0,0,0
"cat_s_001492.png",0,1,0,47,0,2,0,0,0,1
"cat_s_001506.png",0,0,2,50,0,1,1,0,0,1
"cat_s_001511.png",0,0,0,50,0,0,0,0,0,0
"cat_s_001513.png",0,0,0,50,0,0,0,0,0,0
"cat_s_001689.png",0,0,0,50,0,0,0,1,0,0
"cat_s_001691.png",0,0,0,52,0,0,0,0,0,0
"cat_s_001696.png",0,0,0,49,0,1,0,0,0,0
"cat_s_001745.png",0,0,0,43,0,7,0,0,0,0
"cat_s_001799.png",0,0,0,51,1,0,0,0,0,0
"cat_s_001805.png",0,0,0,51,0,0,0,0,0,0
"cat_s_001820.png",0,0,0,51,0,0,0,0,0,0
"cat_s_001821.png",0,0,0,51,0,0,0,0,0,0
"cat_s_001846.png",0,0,3,43,0,3,1,0,0,0
"cat_s_001920.png",0,0,0,50,0,0,0,0,0,0
"cat_s_001933.png",1,0,0,41,0,9,1,0,0,0
"cat_s_001943.png",0,0,0,51,0,0,0,0,0,0
"cat_s_001954.png",0,1,0,50,0,0,0,0,0,0
"cat_s_001955.png",0,0,0,50,0,0,0,0,0,0
"cat_s_001962.png",0,0,0,50,0,0,0,0,0,0
"cat_s_002053.png",0,0,0,49,1,1,0,0,0,0
"cat_s_002058.png",0,0,0,48,0,3,0,0,0,0
"cat_s_002085.png",0,0,0,51,0,0,0,0,0,0
"cat_s_002156.png",0,0,2,34,4,2,9,2,0,0
"cat_s_002186.png",0,0,0,40,1,1,0,9,0,0
"cat_s_002193.png",0,0,2,48,0,0,0,0,0,1
"cat_s_002199.png",0,0,0,50,0,0,0,0,0,0
"cat_s_002218.png",0,0,0,49,2,0,0,0,0,0
"cat_s_002233.png",0,0,0,51,0,0,0,0,0,0
"cat_s_002247.png",0,0,1,47,0,5,0,0,0,0
"cat_s_002258.png",0,0,0,50,0,0,0,0,0,0
"cat_s_002259.png",0,0,7,43,0,1,0,0,0,0
"cat_s_002261.png",0,0,0,49,0,0,0,1,0,0
"cat_s_002287.png",0,0,0,52,0,0,0,0,0,0
"cat_s_002303.png",0,0,0,50,0,1,0,0,0,0
"cat_s_002304.png",0,0,0,49,0,1,0,0,0,0
"cat_s_002314.png",0,0,0,52,0,1,0,0,0,0
"cat_s_002325.png",0,0,0,52,0,0,0,0,0,0
"cat_s_002337.png",0,0,0,50,0,1,0,0,0,0
"cat_s_002351.png",0,0,2,46,1,0,2,0,0,0
"cat_s_002358.png",0,0,1,40,2,3,4,0,0,0
"cat_s_002368.png",0,0,0,49,0,1,0,0,0,0
"cat_s_002395.png",0,0,0,50,0,3,0,0,0,0
"cat_s_002419.png",0,0,0,52,0,0,0,0,0,0
"cat_s_002438.png",0,0,0,52,1,0,0,0,0,0
"cat_s_002439.png",1,0,0,28,17,2,3,1,0,0
"cat_s_002451.png",0,0,0,51,0,0,0,0,0,0
"cat_s_002454.png",0,0,0,50,1,0,0,0,0,0
"cat_s_002468.png",0,0,0,51,0,1,0,0,0,0
"cat_s_002502.png",0,0,0,51,0,1,0,0,0,0
"cat_s_002536.png",0,0,0,49,1,1,0,0,0,0
"cat_s_002581.png",0,1,0,24,6,15,0,3,0,1
"cat_s_002601.png",0,0,4,42,1,1,6,0,0,0
"cat_s_002613.png",0,1,1,49,1,1,0,0,0,0
"cat_s_002657.png",0,0,0,50,0,0,0,0,0,0
"cat_s_002658.png",0,0,1,48,0,3,0,0,0,0
"cat_s_002668.png",0,0,0,50,1,1,0,0,0,1
"cat_s_002687.png",0,0,0,37,0,14,0,0,0,0
"cat_s_002705.png",0,0,0,50,0,1,0,0,0,0
"cat_s_002708.png",0,0,0,53,0,0,0,0,0,0
"cat_s_002790.png",0,0,0,51,0,1,0,0,0,0
"cat_s_002804.png",0,0,0,51,0,0,0,0,0,0
"cattle_boat_s_000041.png",0,0,0,0,0,0,0,0,51,0
"cattle_boat_s_000121.png",0,0,0,0,0,0,0,0,51,0
"cattle_boat_s_000122.png",0,0,0,0,0,0,0,0,51,0
"cattleship_s_000005.png",0,0,0,0,0,0,0,0,50,0
"cavalry_horse_s_000154.png",0,0,0,0,0,0,0,51,0,0
"cavalry_horse_s_000156.png",0,0,0,0,0,0,0,50,0,0
"cavalry_horse_s_000186.png",0,0,1,0,1,0,0,48,0,0
"cavalry_horse_s_000442.png",0,1,3,0,0,0,0,46,1,0
"cavalry_horse_s_001490.png",0,0,0,0,1,0,0,50,0,0
"cervus_elaphus_s_000002.png",0,0,0,1,48,0,0,1,0,0
"cervus_elaphus_s_000007.png",0,0,0,0,45,1,0,8,0,0
"cervus_elaphus_s_000008.png",0,0,0,0,53,0,0,0,0,0
"cervus_elaphus_s_000038.png",0,0,0,0,53,0,0,0,0,0
"cervus_elaphus_s_000069.png",0,0,0,0,51,0,0,0,0,0
"cervus_elaphus_s_000082.png",1,0,0,0,50,0,0,0,0,0
"cervus_elaphus_s_000084.png",0,0,0,0,47,1,0,2,0,0
"cervus_elaphus_s_000097.png",0,0,0,0,51,0,0,0,0,0
"cervus_elaphus_s_000108.png",0,0,0,0,53,0,0,0,0,0
"cervus_elaphus_s_000119.png",0,0,1,0,48,0,0,2,0,0
"cervus_elaphus_s_000165.png",0,0,0,0,49,1,0,1,0,0
"cervus_elaphus_s_000225.png",0,1,0,0,47,1,0,3,0,0
"cervus_elaphus_s_000234.png",0,0,0,0,41,7,1,2,0,0
"cervus_elaphus_s_000250.png",0,0,1,0,47,0,2,0,0,1
"cervus_elaphus_s_000299.png",0,0,0,0,49,0,0,1,0,0
"cervus_elaphus_s_000330.png",0,0,0,0,43,0,0,8,0,0
"cervus_elaphus_s_000387.png",1,1,6,0,46,0,5,0,1,0
"cervus_elaphus_s_000465.png",0,0,3,2,42,4,0,0,0,0
"cervus_elaphus_s_000466.png",0,0,1,0,49,0,0,1,0,0
"cervus_elaphus_s_000490.png",0,0,0,0,50,0,1,1,0,0
"cervus_elaphus_s_000602.png",0,0,0,0,50,0,1,0,0,0
"cervus_elaphus_s_000630.png",0,0,0,0,49,1,0,0,0,0
"cervus_elaphus_s_000668.png",0,0,0,0,51,0,1,0,0,0
"cervus_elaphus_s_000677.png",0,0,0,0,52,0,0,0,0,0
"cervus_elaphus_s_000732.png",0,0,0,0,54,0,0,0,0,0
"cervus_elaphus_s_000734.png",0,0,0,0,49,0,0,3,0,0
"cervus_elaphus_s_000836.png",0,0,2,0,48,0,0,1,0,0
"cervus_elaphus_s_000837.png",0,0,4,1,45,1,0,2,0,0
"cervus_elaphus_s_000894.png",0,0,0,0,51,0,0,0,0,0
"cervus_elaphus_s_000912.png",1,0,0,0,50,0,0,1,3,0
"cervus_elaphus_s_000926.png",0,0,0,1,43,1,1,4,0,0
"cervus_elaphus_s_000953.png",0,0,1,0,39,0,0,10,0,0
"cervus_elaphus_s_000997.png",0,0,0,0,51,0,0,0,0,0
"cervus_elaphus_s_001020.png",0,0,0,0,49,1,0,1,0,0
"cervus_elaphus_s_001039.png",0,0,2,0,49,0,0,0,0,0
"cervus_elaphus_s_001122.png",0,0,0,0,52,0,0,0,0,0
"cervus_elaphus_s_001155.png",0,0,0,0,53,0,0,0,0,0
"cervus_elaphus_s_001196.png",0,0,0,0,50,0,0,1,0,0
"cervus_elaphus_s_001253.png",0,0,2,0,49,0,0,0,0,0
"cervus_elaphus_s_001261.png",0,0,1,0,49,1,0,1,0,0
"cervus_elaphus_s_001264.png",0,0,0,0,52,0,1,0,0,0
"cervus_elaphus_s_001268.png",0,0,0,0,50,0,0,0,0,0
"cervus_elaphus_s_001289.png",1,0,1,0,50,0,0,0,0,0
"cervus_elaphus_s_001317.png",0,0,0,0,50,0,0,0,0,0
"cervus_elaphus_s_001360.png",0,0,1,1,46,1,1,0,0,0
"cervus_elaphus_s_001384.png",0,0,0,0,54,0,0,0,0,0
"cervus_elaphus_s_001435.png",0,0,0,0,52,0,0,0,0,0
"cervus_elaphus_s_001507.png",0,0,0,0,50,0,0,0,0,0
"cervus_elaphus_s_001543.png",0,0,0,0,50,0,0,0,0,0
"cervus_elaphus_s_001565.png",0,0,0,0,48,1,2,0,0,0
"cervus_elaphus_s_001581.png",0,0,2,0,46,0,1,3,0,0
"cervus_elaphus_s_001647.png",0,0,0,0,50,2,0,1,1,0
"cervus_elaphus_s_001682.png",0,0,0,1,49,0,0,1,0,0
"cervus_elaphus_s_001701.png",0,0,0,0,52,0,0,0,0,0
"cervus_elaphus_s_001747.png",0,0,0,0,50,0,0,0,0,0
"cervus_elaphus_s_001751.png",0,0,1,0,49,0,0,0,0,0
"cervus_elaphus_s_001752.png",0,0,0,0,50,0,0,0,0,1
"cervus_sika_s_000002.png",0,0,0,0,48,1,0,3,0,0
"cervus_sika_s_000003.png",0,0,0,0,52,0,0,0,0,0
"cervus_sika_s_000009.png",0,0,0,0,53,1,0,0,0,0
"cervus_sika_s_000030.png",0,0,0,0,51,0,0,0,0,0
"cervus_sika_s_000039.png",0,0,0,0,57,0,0,2,0,0
"cervus_sika_s_000047.png",0,1,0,0,45,0,0,4,0,0
"cervus_sika_s_000049.png",0,0,0,0,51,0,0,0,0,0
"cervus_sika_s_000123.png",0,0,0,0,51,1,0,0,0,0
"cervus_sika_s_000132.png",0,0,1,0,50,2,0,3,0,0
"cervus_sika_s_000161.png",0,0,0,0,47,1,0,2,0,0
"cervus_sika_s_000199.png",0,0,0,0,52,0,0,0,0,0
"cervus_sika_s_000278.png",0,0,1,0,44,3,0,2,0,0
"cervus_sika_s_000279.png",0,0,2,0,49,0,0,1,0,0
"cervus_sika_s_000291.png",0,0,0,0,50,1,0,0,0,0
"cervus_sika_s_000373.png",0,0,0,1,50,0,0,0,0,0
"cervus_sika_s_000384.png",0,0,0,0,48,2,0,0,0,0
"cervus_sika_s_000479.png",1,0,0,10,25,13,0,0,1,0
"cervus_sika_s_000521.png",0,0,0,0,50,0,0,0,0,0
"cervus_unicolor_s_000044.png",0,0,0,0,38,7,0,6,0,0
"cervus_unicolor_s_000049.png",0,0,0,0,52,0,0,0,0,0
"cervus_unicolor_s_000054.png",0,0,0,0,53,0,0,0,0,0
"cervus_unicolor_s_000060.png",0,0,1,0,46,0,0,3,0,0
"cervus_unicolor_s_000158.png",0,0,0,0,49,0,0,1,0,0
"cervus_unicolor_s_000242.png",0,0,0,0,50,0,0,0,0,0
"cervus_unicolor_s_000243.png",0,0,0,0,40,1,0,11,0,0
"cervus_unicolor_s_000285.png",0,0,0,1,44,5,0,2,0,0
"chihuahua_s_000008.png",0,0,0,1,0,52,0,0,0,0
"chihuahua_s_000042.png",0,0,0,0,0,49,0,1,0,0
"chihuahua_s_000064.png",0,0,0,0,0,51,0,0,0,0
"chihuahua_s_000077.png",0,0,0,1,0,50,0,0,0,0
"chihuahua_s_000087.png",0,0,0,0,0,51,0,0,0,0
"chihuahua_s_000103.png",0,0,0,5,0,46,0,0,0,0
"chihuahua_s_000126.png",0,0,1,30,0,19,0,0,0,0
"chihuahua_s_000146.png",0,0,0,1,0,49,0,0,0,0
"chihuahua_s_000154.png",0,0,0,0,0,50,0,0,0,0
"chihuahua_s_000164.png",0,0,0,0,0,51,0,0,0,0
"chihuahua_s_000165.png",0,0,0,0,0,52,0,0,0,0
